Company,URL,IndustryCode,IndustryCodeDescription
The Spencer Group Holdings Ltd,https://spencergroup.com/,74,(74)  Other Business Activities
Spex in the City (Dunfermline) Ltd,http://www.spexinthecity.net,74,(74)  Other Business Activities
Spice Lounge (Kent) Ltd,http://www.spiceloungekent.co.uk,55,(55)  Hotels and Restaurants
Spice Lounge (Norwich) Ltd,http://spiceloungenorwich.co.uk/,55,(55)  Hotels and Restaurants
Spie Ltd,http://www.spie.com/fr,74,(74)  Other Business Activities
The Blue Anchor Inn,http://www.spingoales.com,55,(55)  Hotels and Restaurants
Spiral Design Ltd,http://spiral-design.co.uk/,74,(74)  Other Business Activities
Spirit Healthcare Ltd,http://spirit-healthcare.co.uk/,71,(71)  Renting of Machinery & Eqpt Without Operator & of Personal & House'd Goods
Splash N Bump Ltd,http://www.splashnbump.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Spin Services Ltd,http://sportingsolutions.com/,74,(74)  Other Business Activities
Sportscape Leisure Ltd.,https://www.sportscape.org/,92,"(92)  Recreational, Cultural and Sporting Activities"
Sports Director Ltd,http://www.sportsdirector.co.uk,72,(72)  Computer and Related Activities
Spotless Punch Ltd,http://www.spotlesspunch.co.uk,24,(24)  Manufacture of Chemicals and Chemical Products
Spot on Concrete (Halifax) Ltd,https://www.spotonconcrete.co.uk/,26,(26)  Manufacture of Other Non-metallic Mineral Products
Spotty Otter Ltd,http://www.spottyotter.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Sppec Ltd,http://www.sppec.co.uk,74,(74)  Other Business Activities
Spring Consulting Services Ltd,http://www.spring-consulting.co.uk,72,(72)  Computer and Related Activities
Spring Forth Consulting Ltd,http://www.springforth.org.uk,74,(74)  Other Business Activities
Springhill Dental Practice Ltd,http://springhilldentalpractice.co.uk/,85,(85)  Health and Social Work
Springvale Homes (East Yorkshire) Ltd,http://www.springvalehomes.com,45,(45)  Construction
Saban Ltd,http://www.spsaban.co.uk,74,(74)  Other Business Activities
Sps International Ltd,http://www.sps-ich.com,92,"(92)  Recreational, Cultural and Sporting Activities"
Open 24 Seven Ltd,https://www.spycameracctv.com/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Sq Electric Ltd,http://www.sqelectric.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Square Capital Llp,http://www.squarecapital.co.uk,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Squash Nutrition,http://www.squashnutrition.org,80,(80)  Education
Srb Lets Ltd,http://www.srblets.com,70,(70)  Real Estate Activities
S R Levitt Ltd,http://www.srlevitt.co.uk,72,(72)  Computer and Related Activities
S S A F A Forces Help,https://www.ssafa.org.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
S S A F A Forces Help,https://www.ssafa.org.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
S S A F A Forces Help,https://www.ssafa.org.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
S S A F A Forces Help,https://www.ssafa.org.uk/,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
S S A F A Forces Help,https://www.ssafa.org.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Whistlestop Food & Wine,http://www.ssb.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Seeboard Superstores,http://www.ssecontracting.co.uk,45,(45)  Construction
Stepping Stones for Families,http://www.ssff.org.uk,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Ssp Health Ltd,https://www.ssphealth.com/,85,(85)  Health and Social Work
Stamford Accountants Ltd,https://www.stamfordbookkeeping.co.uk/,74,(74)  Other Business Activities
Stamos Yeoh Architects Ltd,http://www.stamosyeoharchitects.com,74,(74)  Other Business Activities
Standard Life Finance Ltd,https://www.standardlife.co.uk/c1/index.page,74,(74)  Other Business Activities
Standard Life Investments (Trustee No. 9 Uk Pdf) Ltd,https://www.standardlifeinvestments.com/,67,(67)  Activities Auxiliary to Financial Intermediation
Standards International Ltd,http://standardsinternational.co.uk/,67,(67)  Activities Auxiliary to Financial Intermediation
Stanhope Solutions Ltd,http://www.stanhopesolutions.co.uk,72,(72)  Computer and Related Activities
Euro Brit Logistics Ltd,http://www.stanleyblackanddecker.com,60,(60)  Land Transport; Transport Via Pipelines
Stanmore House Surgery,http://www.stanmorehousesurgery.co.uk,85,(85)  Health and Social Work
Suk Retail Ltd,http://www.staples.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Suk Retail Ltd,http://www.staples.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Stargate Resources Ltd,http://www.stargate-resources.com,72,(72)  Computer and Related Activities
Starline Awnings & Blinds Ltd,https://www.starline-blinds.co.uk/,17,(17)  Manufacture of Textiles
Starplan Enterprises Ltd,https://starplandirect.com/,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Statement Services Ltd,http://www.statementservices.co.uk,74,(74)  Other Business Activities
The Dolphin Inn,https://www.staustellbrewery.co.uk/,55,(55)  Hotels and Restaurants
Stables Thompson & Briscoe Ltd,https://www.stb-accountants.co.uk/,74,(74)  Other Business Activities
St. Christopher's (Orient) Ltd,https://www.st-christophers.co.uk/,55,(55)  Hotels and Restaurants
St Cuthbert's House Ltd,https://www.stcuthbertshouse.com/,85,(85)  Health and Social Work
Steel Team Construction Uk Ltd,http://www.steelteamconstruction.co.uk,74,(74)  Other Business Activities
Bang Products Ltd,http://www.stefanknox.com,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Property Portfolio (No 17) Ltd,http://www.steinhoff.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Stem by Stem Ltd,http://www.stembystem-wirral.moonfruit.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Stemcor Distribution Ltd,http://www.stemcor.com,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Stemcor Ltd,http://www.stemcor.com,74,(74)  Other Business Activities
Stephenson Civils Ltd,https://www.stephenson-ssc.co.uk/,45,(45)  Construction
Stepsit Consultants Ltd,http://www.stepsit.co.uk,72,(72)  Computer and Related Activities
Ruth Waterhouse Ltd,http://www.stepspsychology.co.uk,80,(80)  Education
Step (Uk),http://www.step-uk.com,85,(85)  Health and Social Work
Stereo Creative Ltd,http://www.stereocreative.com,74,(74)  Other Business Activities
Steri - Pod Ltd,http://www.steri-pod.co.uk,71,(71)  Renting of Machinery & Eqpt Without Operator & of Personal & House'd Goods
Helmore Industrial Water Treatment Ltd,http://www.steri-spray.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Sterling Precision Engineering Services Ltd,http://www.sterling-precision.co.uk,74,(74)  Other Business Activities
Stewkley Stone Ltd,http://www.stewkleystone.com,26,(26)  Manufacture of Other Non-metallic Mineral Products
The Croft Veterinary Centre (Wolverhampton) Ltd,http://www.stgeorgesvets.co.uk,85,(85)  Health and Social Work
Special Tours Wholesalers Ltd,http://www.stglobe.com,63,(63)  Supporting & Auxiliary Transport Activities; Activities Of Travel Agencies
Stirling Salvage Ltd,http://stirlingsalvage.com/,61,(61)  Water Transport
St. Joseph's Nursery,http://stjosephsnursery.co.uk/,80,(80)  Education
St. Magnus Bay Hotel Ltd.,http://www.stmagnusbayhotel.co.uk,55,(55)  Hotels and Restaurants
Stochastic Solutions Ltd,http://www.stochasticsolutions.com,74,(74)  Other Business Activities
The British and Foreign Wharf Company Ltd,https://www.stocksigns.co.uk/,70,(70)  Real Estate Activities
Toffeenose Ltd,http://www.stockwellcarpets.com,17,(17)  Manufacture of Textiles
Stoke Van Hire Ltd,https://www.stokevanhire.com/,50,"(50)  Sale, Maint/Repair of Motor Vehicles/Cycles; Retail Sale of Automotive Fuel"
Stolenegg Ltd,https://www.stolenegg.com/,72,(72)  Computer and Related Activities
Stonebridge Motor Company Ltd,https://www.stonebridgemotor.co.uk/,35,(35)  Manufacture of Other Transport Equipment
Stone Community Hub Ltd,http://www.stonecommunityhub.org,55,(55)  Hotels and Restaurants
The Alexandra Stone Company Ltd,http://www.stonecraftpaving.co.uk,45,(45)  Construction
Bay Horse,http://www.stonegatepubs.com,55,(55)  Hotels and Restaurants
Stonerock Dental Care,http://stonerockdentalcare.com/,85,(85)  Health and Social Work
The Wool Shop,http://www.storageplusmovers.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
The Wool Shop,http://www.storageplusmovers.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Stormcg Ltd,https://www.stormcg.com/,92,"(92)  Recreational, Cultural and Sporting Activities"
Storm Events (London) Ltd,https://www.storm-events.co.uk/,92,"(92)  Recreational, Cultural and Sporting Activities"
Vard Aqua Scotland Ltd,http://vardaquaculture.com/,74,(74)  Other Business Activities
Stowmarket Plumbing and Bathroom Centre Ltd,https://www.stowmarketplumbing.co.uk/,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Str Global Ltd,http://www.str.com,74,(74)  Other Business Activities
Strand Projects Ltd,http://www.strandprojects.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Strangeface Ltd,http://strangefacemasks.com/,92,"(92)  Recreational, Cultural and Sporting Activities"
Strange Town,http://strangetown.org.uk/,92,"(92)  Recreational, Cultural and Sporting Activities"
Strata Business Psychology Ltd,http://www.stratabusinesspsychology.co.uk,74,(74)  Other Business Activities
The Flower Shop,http://www.stratford-florist.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Stratos Property Development and Investment Consultants Ltd,http://www.stratospdi.com,74,(74)  Other Business Activities
Strawberry Fool Ltd,https://www.strawberryfool.co.uk/default.aspx,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Streetmaster (South Wales) Ltd,http://www.streetmaster.co.uk,28,"(28)  Manufacture of Fabricated Metal Products, Except Machinery and Equipment"
Stroke Association,https://www.stroke.org.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Stroke Association,https://www.stroke.org.uk/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Stuart Barr Cdr Ltd,https://www.stuartbarr.co.uk/,45,(45)  Construction
Stuart Minall (Furniture) Ltd,https://www.stuart-minall-furniture.co.uk/,45,(45)  Construction
Ingleby Installations Ltd,http://www.stuartsofingleby.co.uk/index.html,45,(45)  Construction
Stuart Wood Photography Ltd,http://www.stuartwoodweddings.com,74,(74)  Other Business Activities
Student Hubs,https://www.studenthubs.org/,91,(91)  Activities of Membership Organisations Not Elsewhere Classified
Studio Engleback Ltd,https://www.studioengleback.com/,74,(74)  Other Business Activities
Studio Schneider Ltd,http://www.studioschneider.com,74,(74)  Other Business Activities
Stupid Tuesday Ltd,http://www.stupidtuesday.co.uk,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Stutton Community Shop Cic,https://stuttonshop.com/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Style Accessories Ltd,http://www.style-accessories.co.uk,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Style Fab Ltd,http://www.stylefab.co.uk,28,"(28)  Manufacture of Fabricated Metal Products, Except Machinery and Equipment"
Subhi Consultancy Services Ltd,http://www.subhiconsultancyservices.co.uk,72,(72)  Computer and Related Activities
Su-Bridge Pet Supplies Ltd,http://www.su-bridge.co.uk,51,"(51)  Wholesale & Commission Trade, Except of Motor Vehicles and Motorcycles"
Subvert Boardstore (Castleford) Ltd,http://www.subvertboardstore.com,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Sue Ryder Care,http://www.sueryder.org,85,(85)  Health and Social Work
Sue Ryder Care,http://www.sueryder.org/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Sue Ryder Care,http://www.sueryder.org/,85,(85)  Health and Social Work
Sulis Acoustics Ltd,http://www.sulisacoustics.co.uk,74,(74)  Other Business Activities
Summit Cycles,https://www.summitcycles.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Sungift Solar Ltd,https://www.sungiftsolar.co.uk/,45,(45)  Construction
Sun Global Investments Ltd,http://sunglobal.co.uk/,65,"(65)  Financial Intermediation, Except Insurance and Pension Funding"
Sunless Solutions Ltd,https://sunless-solutions.co.uk/,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Supaglaze Ltd,http://www.supaglazing.com,25,(25)  Manufacture of Rubber and Plastic Products
Eddy'S(Nottingham)limited,https://www.superfi.co.uk/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Superior Home Improvements Ltd,http://superiorimprovements.co.uk/,36,(36)  Manufacture of Furniture; Manufacturing Not Elsewhere Classified
Super Print Ltd,http://www.superprint.org.uk,74,(74)  Other Business Activities
Supporting Solutions Ltd,http://supportingsolutions.co.uk,85,(85)  Health and Social Work
Christen Forster Ltd,http://supranatural-life.com/sl/,52,"(52)  Retail Trade, Exc. Motor Vehicles/Cycles; Repair of Personal/House'd Goods"
Surgins Surgical Ltd,http://www.surgins.co.uk,33,"(33)  Mfr of Medical, Precision and Optical Instruments, Watches and Clocks"
Reigate & Banstead Borough Council,https://www.surreycc.gov.uk/,63,(63)  Supporting & Auxiliary Transport Activities; Activities Of Travel Agencies
